Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
5573	4078519076	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907616164			1245	418	1278	424	1213	413	0.19451	0.02710	-0.98053	0.05570	0.02036	-0.99824	4.36	4.32	Valid	Valid	235.4	100.4	584.4	301.0	101.5	585.0	351.4	116.6	333.6	113.5							Eyetracker Calibration								Fixation	567	17	1251	418												
5589	4078519092	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907632830			1245	420	1276	422	1215	417	0.19364	0.02629	-0.98072	0.05633	0.02229	-0.99816	4.36	4.32	Valid	Valid	235.5	100.4	584.5	301.0	101.6	585.0	350.9	116.1	334.0	114.6							Eyetracker Calibration								Fixation	567	17	1251	418												
5606	4078519109	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907649497			1119	464	1157	473	1082	455	0.14016	0.05017	-0.98886	-0.00575	0.04006	-0.99918	4.35	4.31	Valid	Valid	235.3	100.5	584.6	300.8	101.7	585.0	318.2	130.1	297.4	125.1							Eyetracker Calibration								Saccade	33	22														
5623	4078519126	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907666164			1017	485	1049	490	985	481	0.09058	0.05813	-0.99419	-0.05041	0.05188	-0.99738	4.33	4.30	Valid	Valid	235.1	100.5	584.7	300.6	101.8	584.9	288.4	134.7	271.0	132.2							Eyetracker Calibration								Saccade	33	22														
5639	4078519142	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907682831			1025	485	1058	494	992	477	0.09487	0.06002	-0.99368	-0.04743	0.04989	-0.99763	4.33	4.30	Valid	Valid	235.1	100.6	584.6	300.6	101.8	584.9	290.9	135.9	272.8	131.1							Eyetracker Calibration								Fixation	333	18	1013	487												
5656	4078519159	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907699497			1017	489	1047	497	987	480	0.08945	0.06135	-0.99410	-0.04978	0.05157	-0.99743	4.33	4.29	Valid	Valid	235.2	100.6	584.6	300.7	101.9	584.8	287.8	136.7	271.5	132.1							Eyetracker Calibration								Fixation	333	18	1013	487												
5673	4078519176	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907716164			1016	486	1049	495	984	477	0.09029	0.06036	-0.99409	-0.05159	0.04988	-0.99742	4.33	4.29	Valid	Valid	235.3	100.6	584.5	300.8	101.9	584.8	288.4	136.1	270.5	131.1							Eyetracker Calibration								Fixation	333	18	1013	487												
5689	4078519192	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907732830			1014	482	1040	488	987	476	0.08618	0.05736	-0.99463	-0.05007	0.04931	-0.99753	4.32	4.29	Valid	Valid	235.4	100.6	584.5	300.8	101.9	584.7	286.0	134.3	271.5	130.8							Eyetracker Calibration								Fixation	333	18	1013	487												
5706	4078519209	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907749497			1014	486	1045	495	982	477	0.08843	0.06045	-0.99425	-0.05239	0.05010	-0.99737	4.33	4.29	Valid	Valid	235.4	100.6	584.5	300.9	101.9	584.8	287.4	136.1	270.2	131.2							Eyetracker Calibration								Fixation	333	18	1013	487												
5723	4078519226	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907766164			1015	486	1048	492	982	479	0.08995	0.05922	-0.99418	-0.05256	0.05081	-0.99732	4.33	4.29	Valid	Valid	235.4	100.6	584.4	300.9	101.9	584.8	288.3	135.4	270.1	131.7							Eyetracker Calibration								Fixation	333	18	1013	487												
5739	4078519242	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907782831			1016	485	1046	493	986	477	0.08884	0.05952	-0.99427	-0.05073	0.05002	-0.99746	4.33	4.29	Valid	Valid	235.5	100.6	584.5	301.0	101.9	584.8	287.7	135.6	271.2	131.2							Eyetracker Calibration								Fixation	333	18	1013	487												
5756	4078519259	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907799497			1014	484	1041	493	986	476	0.08650	0.05951	-0.99447	-0.05074	0.04943	-0.99749	4.34	4.30	Valid	Valid	235.5	100.6	584.5	301.0	101.9	584.7	286.3	135.5	271.2	130.9							Eyetracker Calibration								Fixation	333	18	1013	487												
5773	4078519276	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907816164			1011	483	1037	489	984	476	0.08458	0.05791	-0.99473	-0.05180	0.04965	-0.99742	4.33	4.30	Valid	Valid	235.5	100.5	584.6	301.0	101.9	584.8	285.2	134.5	270.6	131.0							Eyetracker Calibration								Fixation	333	18	1013	487												
5789	4078519292	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907832830			1010	488	1042	497	978	479	0.08679	0.06134	-0.99434	-0.05472	0.05114	-0.99719	4.34	4.30	Valid	Valid	235.5	100.5	584.5	301.0	101.8	584.9	286.6	136.6	268.9	131.8							Eyetracker Calibration								Fixation	333	18	1013	487												
5806	4078519309	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907849497			1014	489	1046	498	983	481	0.08854	0.06184	-0.99415	-0.05263	0.05184	-0.99727	4.34	4.30	Valid	Valid	235.6	100.5	584.4	301.1	101.8	584.7	287.6	136.9	270.2	132.2							Eyetracker Calibration								Fixation	333	18	1013	487												
5823	4078519326	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907866164			1016	486	1047	494	985	478	0.08918	0.06020	-0.99420	-0.05141	0.05068	-0.99739	4.34	4.31	Valid	Valid	235.6	100.5	584.4	301.1	101.7	584.8	288.0	135.9	271.0	131.5							Eyetracker Calibration								Fixation	333	18	1013	487												
5839	4078519342	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907882831			1014	486	1042	494	986	478	0.08660	0.06046	-0.99441	-0.05111	0.05067	-0.99741	4.34	4.31	Valid	Valid	235.6	100.4	584.4	301.1	101.7	584.7	286.5	136.0	271.2	131.4							Eyetracker Calibration								Fixation	333	18	1013	487												
5856	4078519359	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907899497			1009	487	1037	495	981	480	0.08448	0.06072	-0.99457	-0.05353	0.05176	-0.99722	4.34	4.32	Valid	Valid	235.6	100.4	584.5	301.2	101.7	584.9	285.3	136.1	269.8	132.0							Eyetracker Calibration								Fixation	333	18	1013	487												
5873	4078519376	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907916164			1009	488	1037	495	982	481	0.08438	0.06106	-0.99456	-0.05328	0.05243	-0.99720	4.34	4.31	Valid	Valid	235.6	100.4	584.4	301.2	101.6	584.9	285.2	136.3	269.9	132.4							Eyetracker Calibration								Fixation	333	18	1013	487												
5889	4078519392	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907932830			1013	491	1043	498	984	485	0.08708	0.06206	-0.99427	-0.05204	0.05389	-0.99719	4.35	4.32	Valid	Valid	235.6	100.4	584.4	301.1	101.7	584.8	286.8	136.9	270.6	133.3							Eyetracker Calibration								Fixation	333	18	1013	487												
5906	4078519409	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907949497			1015	491	1044	498	986	484	0.08756	0.06248	-0.99420	-0.05127	0.05378	-0.99724	4.35	4.32	Valid	Valid	235.6	100.3	584.5	301.1	101.7	584.7	287.0	137.1	271.0	133.2							Eyetracker Calibration								Fixation	333	18	1013	487												
5923	4078519426	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907966164			1013	489	1038	498	987	481	0.08509	0.06246	-0.99441	-0.05067	0.05222	-0.99735	4.36	4.32	Valid	Valid	235.5	100.3	584.6	301.1	101.6	584.9	285.5	137.0	271.3	132.2							Eyetracker Calibration								Fixation	333	18	1013	487												
5939	4078519442	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907982830			1010	491	1036	499	983	482	0.08410	0.06309	-0.99446	-0.05227	0.05302	-0.99722	4.36	4.33	Valid	Valid	235.5	100.2	584.7	301.0	101.6	584.9	284.9	137.3	270.4	132.7							Eyetracker Calibration								Fixation	333	18	1013	487												
5956	4078519459	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	907999497			1013	487	1036	498	989	476	0.08411	0.06278	-0.99448	-0.04944	0.05036	-0.99751	4.37	4.34	Valid	Valid	235.4	100.2	584.9	301.0	101.5	585.1	284.9	137.1	272.0	131.0							Eyetracker Calibration								Fixation	333	18	1013	487												
5973	4078519476	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908016164			1016	468	1007	472	1025	465	0.07045	0.05066	-0.99623	-0.03277	0.04532	-0.99843	4.34	4.28	Valid	Valid	235.4	100.0	585.1	301.0	101.2	585.3	276.8	129.7	281.8	127.8							Eyetracker Calibration								Saccade	17	23														
5989	4078519492	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908032831																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6006	4078519509	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908049497																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6023	4078519526	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908066164																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6039	4078519542	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908082830																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6056	4078519559	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908099497																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6073	4078519576	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908116164																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100	5														
6089	4078519592	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908132831			952	428	952	428			0.04488	0.03129	-0.99850				4.15		Valid	Invalid	235.4	99.3	585.3				261.7	117.7									Eyetracker Calibration								Saccade	50	24														
6106	4078519609	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908149497			959	360	975	373	943	346	0.05571	0.00583	-0.99843	-0.07094	-0.00884	-0.99744	4.30	4.25	Valid	Valid	235.4	99.3	585.3	301.0	100.4	585.4	268.1	102.7	259.3	95.2							Eyetracker Calibration								Saccade	50	24														
6123	4078519626	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908166164			958	296	986	317	931	275	0.06079	-0.02045	-0.99794	-0.07657	-0.04208	-0.99618	4.39	4.37	Valid	Valid	235.4	99.2	585.3	301.0	100.4	585.3	271.1	87.2	256.0	75.6							Eyetracker Calibration								Saccade	50	24														
6139	4078519642	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908182830			955	285	978	304	933	267	0.05738	-0.02647	-0.99800	-0.07569	-0.04588	-0.99608	4.40	4.37	Valid	Valid	235.4	99.2	585.2	300.9	100.3	585.4	269.0	83.7	256.5	73.3							Eyetracker Calibration								Fixation	200	19	957	278												
6156	4078519659	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908199497			958	282	984	301	931	263	0.06018	-0.02778	-0.99780	-0.07640	-0.04752	-0.99594	4.41	4.39	Valid	Valid	235.4	99.2	585.1	300.9	100.3	585.4	270.7	82.9	256.0	72.4							Eyetracker Calibration								Fixation	200	19	957	278												
6173	4078519676	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908216164			959	279	987	299	931	260	0.06132	-0.02917	-0.99769	-0.07648	-0.04909	-0.99586	4.40	4.38	Valid	Valid	235.4	99.2	585.1	300.9	100.4	585.3	271.3	82.1	256.0	71.5							Eyetracker Calibration								Fixation	200	19	957	278												
6189	4078519692	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908232830			958	278	983	294	933	262	0.05959	-0.03139	-0.99773	-0.07566	-0.04820	-0.99597	4.40	4.39	Valid	Valid	235.4	99.3	585.1	300.9	100.5	585.3	270.3	80.9	256.5	72.2							Eyetracker Calibration								Fixation	200	19	957	278												
6206	4078519709	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908249497			956	282	980	302	932	262	0.05811	-0.02797	-0.99792	-0.07622	-0.04867	-0.99590	4.40	4.39	Valid	Valid	235.4	99.4	585.0	301.0	100.7	585.3	269.5	83.0	256.2	72.1							Eyetracker Calibration								Fixation	200	19	957	278												
6223	4078519726	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908266164			955	276	977	294	932	258	0.05683	-0.03175	-0.99788	-0.07617	-0.05063	-0.99581	4.39	4.38	Valid	Valid	235.4	99.5	585.1	301.0	100.8	585.4	268.7	80.9	256.2	71.0							Eyetracker Calibration								Fixation	200	19	957	278												
6239	4078519742	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908282830			955	277	982	298	929	257	0.05906	-0.03020	-0.99780	-0.07755	-0.05164	-0.99565	4.40	4.38	Valid	Valid	235.4	99.6	585.1	301.0	100.9	585.3	270.1	81.9	255.5	70.6							Eyetracker Calibration								Fixation	200	19	957	278												
6256	4078519759	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908299497			956	277	980	298	931	256	0.05810	-0.03015	-0.99786	-0.07640	-0.05205	-0.99572	4.40	4.38	Valid	Valid	235.4	99.6	584.9	301.0	100.9	585.2	269.5	81.9	256.1	70.3							Eyetracker Calibration								Fixation	200	19	957	278												
6273	4078519776	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908316164			957	278	981	297	933	258	0.05877	-0.03032	-0.99781	-0.07567	-0.05088	-0.99583	4.40	4.38	Valid	Valid	235.4	99.5	584.7	301.0	100.9	585.1	269.8	81.8	256.5	71.0							Eyetracker Calibration								Fixation	200	19	957	278												
6289	4078519792	Eye Tracker	Literacy-Demo	28.10.2025	Participant5	Recording5	27.10.2025	27.10.2025	14:29:22.963	13:29:22.963	87079	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	0.7	2.4	3.1	0.06	0.21	0.27	2	9	11	3.4	0.9	0.6	0.33	0.09	0.06	13	3	2	908332831			956	277	982	293	929	260	0.05937	-0.03199	-0.99772	-0.07720	-0.04975	-0.99577	4.40	4.37	Valid	Valid	235.3	99.4	584.8	300.9	100.7	585.1	270.1	80.6	255.5	71.5							Eyetracker Calibration								Fixation	200	19	957	278												
